i16__values,"[98,11,95,90,66,38,19,94]"
i16__capacity,214
i16__problemID,sim_instances_gen_8__id3772
i16__instanceType,8
i16__profitAtOptimum,415
i16__capacityAtOptimum,209
i16__solutionItems,"[1,0,1,1,0,1,0,1]"
i16__expAccuracy,0.622715308
i17__weights,"[6,52,40,1,12,22,65,8]"
i17__values,"[18,43,63,44,38,51,84,62]"
i17__capacity,52
i17__problemID,sim_instances_gen_8__id143
i17__instanceType,8
i17__profitAtOptimum,213
i17__capacityAtOptimum,49
i17__solutionItems,"[1,0,0,1,1,1,0,1]"
i17__expAccuracy,0.639813161
i18__weights,"[35,85,72,65,94,28,85,19]"
i18__values,"[86,60,19,39,21,90,20,53]"
i18__capacity,145
i18__problemID,sim_instances_gen_8__id1117
i18__instanceType,8
i18__profitAtOptimum,229
i18__capacityAtOptimum,82
i18__solutionItems,"[1,0,0,0,0,1,0,1]"
i18__expAccuracy,0.60788844
i19__weights,"[36,18,56,69,55,7,64,54]"
i19__values,"[43,97,20,27,51,82,39,6]"
i19__capacity,144
i19__problemID,sim_instances_gen_8__id4479
i19__instanceType,8
i19__profitAtOptimum,273
i19__capacityAtOptimum,116
i19__solutionItems,"[1,1,0,0,1,1,0,0]"
i19__expAccuracy,0.607298626
i20__weights,"[51,86,62,81,31,94,52,38]"
i20__values,"[78,18,33,33,94,33,40,53]"
i20__capacity,223
i20__problemID,sim_instances_gen_8__id3162
i20__instanceType,8
i20__profitAtOptimum,265
i20__capacityAtOptimum,172
i20__solutionItems,"[1,0,0,0,1,0,1,1]"
i20__expAccuracy,0.607043429
i21__weights,"[94,34,22,96,35,2,94,27]"
i21__values,"[2,12,78,5,4,32,87,90]"
i21__capacity,202
i21__problemID,sim_instances_gen_8__id2432
i21__instanceType,8
i21__profitAtOptimum,299
i21__capacityAtOptimum,179
i21__solutionItems,"[0,1,1,0,0,1,1,1]"
i21__expAccuracy,0.619854782
i22__weights,"[99,92,95,40,82,97,58,62]"
i22__values,"[9,41,56,28,12,38,99,78]"
i22__capacity,188
i22__problemID,sim_instances_gen_8__id1442
i22__instanceType,8
i22__profitAtOptimum,205
i22__capacityAtOptimum,160
i22__solutionItems,"[0,0,0,1,0,0,1,1]"
i22__expAccuracy,0.64308524
i23__weights,"[2,2,10,88,66,95,78,44]"
i23__values,"[45,34,28,48,44,38,16,23]"
i23__capacity,212
i23__problemID,sim_instances_gen_8__id847
i23__instanceType,8
i23__profitAtOptimum,222
i23__capacityAtOptimum,212
i23__solutionItems,"[1,1,1,1,1,0,0,1]"
i23__expAccuracy,0.631078298
i24__weights,"[85,35,83,24,68,81,72,74]"
i24__values,"[10,3,27,63,94,33,40,63]"
i24__capacity,418
i24__problemID,sim_instances_gen_8__id2604
i24__instanceType,8
i24__profitAtOptimum,320
i24__capacityAtOptimum,402
i24__solutionItems,"[0,0,1,1,1,1,1,1]"
i24__expAccuracy,0.602576591
i25__weights,"[21,32,55,87,81,91,50,18]"
i25__values,"[25,95,7,16,31,34,43,94]"
i25__capacity,196
i25__problemID,sim_instances_gen_8__id2471
i25__instanceType,8
i25__profitAtOptimum,266
i25__capacityAtOptimum,191
i25__solutionItems,"[0,1,0,0,0,1,1,1]"
i25__expAccuracy,0.606397637
i26__weights,"[42,90,58,5,32,42,56,12]"
i26__values,"[12,6,13,35,33,39,60,7]"
i26__capacity,152
i26__problemID,sim_instances_gen_8__id7972
i26__instanceType,8
i26__profitAtOptimum,174
i26__capacityAtOptimum,147
i26__solutionItems,"[0,0,0,1,1,1,1,1]"
i26__expAccuracy,0.603147492
i27__weights,"[26,46,2,95,92,11,15,21]"
i27__values,"[5,2,91,64,44,46,24,83]"
i27__capacity,108
i27__problemID,sim_instances_gen_8__id1547
i27__instanceType,8
i27__profitAtOptimum,249
i27__capacityAtOptimum,75
i27__solutionItems,"[1,0,1,0,0,1,1,1]"
i27__expAccuracy,0.63163419
i28__weights,"[9,51,4,3,28,3,24,76]"
i28__values,"[75,57,60,67,39,12,37,73]"
i28__capacity,99
i28__problemID,sim_instances_gen_8__id3692
i28__instanceType,8
i28__profitAtOptimum,310
i28__capacityAtOptimum,98
i28__solutionItems,"[1,1,1,1,1,1,0,0]"
i28__expAccuracy,0.609960024
i29__weights,"[98,46,44,66,74,46,54,55]"
i29__values,"[36,27,78,86,92,10,79,5]"
i29__capacity,242
i29__problemID,sim_instances_gen_8__id2841
i29__instanceType,8
i29__profitAtOptimum,335
i29__capacityAtOptimum,238
i29__solutionItems,"[0,0,1,1,1,0,1,0]"
i29__expAccuracy,0.630303851
i30__weights,"[86,41,97,46,24,54,94,77]"
i30__values,"[26,17,6,38,95,6,12,32]"
i30__capacity,182
i30__problemID,sim_instances_gen_8__id3533
i30__instanceType,8
i30__profitAtOptimum,165
i30__capacityAtOptimum,147
i30__solutionItems,"[0,0,0,1,1,0,0,1]"
i30__expAccuracy,0.60108032
r1_instanceRandomization,"[12, 29, 24, 4, 18, 11, 7, 17, 10, 25, 3, 5, 22, 15, 19, 13, 6, 26, 21, 16, 2, 20, 23, 28, 30, 1, 9, 8, 14, 27]"
r2_instanceRandomization,"[4, 27, 9, 28, 26, 2, 25, 13, 16, 29, 30, 10, 23, 17, 6, 18, 24, 5, 7, 1, 11, 15, 20, 21, 14, 22, 19, 3, 8, 12]"
r3_instanceRandomization,"[27, 11, 19, 20, 26, 29, 18, 9, 24, 4, 2, 23, 8, 13, 12, 17, 21, 30, 3, 22, 5, 7, 16, 14, 6, 15, 25, 28, 1, 10]"
r4_instanceRandomization,"[10, 2, 25, 30, 12, 1, 9, 7, 14, 20, 28, 24, 21, 11, 23, 13, 19, 3, 6, 27, 15, 8, 4, 17, 16, 5, 22, 18, 26, 29]"
r5_instanceRandomization,"[26, 6, 21, 20, 3, 4, 14, 24, 1, 30, 9, 29, 7, 22, 10, 15, 13, 27, 25, 17, 8, 23, 18, 11, 19, 12, 16, 2, 28, 5]"
r6_instanceRandomization,"[19, 15, 10, 25, 22, 17, 28, 2, 11, 26, 3, 6, 14, 30, 9, 12, 27, 4, 1, 7, 16, 20, 23, 13, 8, 18, 5, 29, 21, 24]"
r7_instanceRandomization,"[6, 26, 13, 18, 25, 10, 19, 2, 16, 24, 14, 21, 1, 8, 7, 30, 20, 15, 12, 23, 11, 29, 17, 5, 27, 9, 3, 4, 22, 28]"
r8_instanceRandomization,"[5, 28, 29, 12, 25, 14, 24, 6, 17, 7, 4, 27, 8, 20, 1, 2, 21, 30, 9, 23, 15, 10, 3, 18, 13, 22, 19, 16, 11, 26]"
r9_instanceRandomization,"[26, 8, 11, 13, 9, 12, 4, 23, 28, 18, 7, 24, 22, 3, 16, 27, 1, 10, 15, 2, 17, 5, 25, 29, 20, 21, 14, 19, 6, 30]"
r10_instanceRandomization,"[6, 21, 16, 7, 5, 3, 11, 25, 4, 27, 23, 18, 22, 10, 14, 17, 30, 9, 19, 29, 24, 28, 26, 8, 12, 1, 20, 15, 13, 2]"
r11_instanceRandomization,"[14, 6, 20, 17, 22, 24, 15, 5, 12, 1, 28, 3, 16, 7, 8, 19, 2, 18, 27, 11, 25, 10, 26, 4, 21, 13, 23, 30, 9, 29]"
r12_instanceRandomization,"[26, 16, 17, 9, 2, 18, 13, 3, 25, 21, 11, 19, 14, 6, 30, 28, 7, 1, 8, 23, 22, 24, 12, 15, 27, 5, 4, 10, 20, 29]"
r13_instanceRandomization,"[2, 10, 13, 1, 27, 20, 3, 14, 29, 16, 9, 18, 26, 23, 11, 25, 22, 5, 15, 19, 8, 7, 24, 17, 6, 28, 12, 21, 30, 4]"
r14_instanceRandomization,"[10, 8, 11, 12, 18, 1, 28, 9, 26, 24, 19, 27, 22, 30, 17, 13, 2, 6, 15, 4, 20, 14, 5, 3, 21, 25, 29, 7, 16, 23]"
r15_instanceRandomization,"[30, 21, 20, 13, 16, 1, 3, 29, 7, 27, 17, 26, 5, 24, 11, 4, 2, 10, 19, 8, 23, 14, 25, 12, 6, 18, 15, 9, 28, 22]"
r16_instanceRandomization,"[15, 28, 27, 5, 25, 4, 6, 10, 9, 2, 17, 1, 26, 22, 24, 11, 13, 23, 21, 16, 3, 8, 19, 20, 7, 30, 12, 14, 29, 18]"
r17_instanceRandomization,"[27, 17, 23, 24, 21, 1, 25, 16, 15, 7, 6, 14, 18, 30, 22, 9, 13, 5, 12, 3, 29, 20, 8, 2, 11, 10, 4, 19, 26, 28]"
r18_instanceRandomization,"[25, 13, 14, 20, 15, 26, 12, 6, 28, 10, 9, 3, 30, 11, 16, 24, 4, 23, 2, 22, 27, 19, 7, 8, 21, 1, 5, 29, 17, 18]"
r19_instanceRandomization,"[29, 26, 21, 6, 17, 14, 18, 16, 11, 10, 24, 28, 8, 20, 2, 25, 5, 7, 1, 19, 27, 3, 13, 30, 22, 12, 9, 15, 4, 23]"
r20_instanceRandomization,"[15, 13, 14, 16, 7, 29, 22, 1, 30, 24, 2, 20, 10, 17, 19, 12, 25, 27, 11, 4, 23, 26, 6, 3, 21, 28, 9, 18, 5, 8]"
r21_instanceRandomization,"[16, 10, 28, 26, 4, 6, 24, 17, 23, 7, 30, 15, 2, 19, 3, 27, 1, 9, 22, 13, 8, 20, 11, 25, 12, 18, 29, 21, 5, 14]"
r22_instanceRandomization,"[23, 5, 4, 11, 20, 18, 13, 8, 21, 1, 16, 30, 15, 14, 28, 9, 7, 19, 24, 25, 12, 22, 17, 10, 2, 6, 29, 26, 3, 27]"
r23_instanceRandomization,"[21, 29, 22, 17, 6, 14, 20, 19, 28, 23, 16, 18, 24, 27, 13, 2, 30, 15, 9, 10, 12, 7, 1, 5, 25, 8, 4, 26, 11, 3]"
r24_instanceRandomization,"[21, 5, 23, 27, 11, 16, 14, 1, 10, 17, 4, 9, 13, 18, 30, 8, 29, 2, 3, 22, 24, 7, 26, 15, 19, 12, 6, 25, 20, 28]"
r25_instanceRandomization,"[20, 11, 19, 13, 16, 28, 7, 4, 26, 5, 12, 10, 27, 30, 1, 22, 6, 23, 9, 15, 24, 21, 2, 29, 17, 8, 3, 14, 18, 25]"
r26_instanceRandomization,"[26, 12, 3, 25, 9, 19, 7, 10, 11, 23, 28, 27, 13, 14, 8, 15, 24, 16, 6, 1, 30, 22, 4, 18, 5, 2, 29, 17, 21, 20]"
r27_instanceRandomization,"[30, 23, 27, 2, 12, 26, 28, 6, 24, 14, 25, 5, 10, 20, 8, 1, 4, 13, 16, 18, 7, 21, 22, 29, 9, 17, 11, 19, 3, 15]"
r28_instanceRandomization,"[9, 5, 24, 23, 6, 22, 20, 17, 29, 18, 19, 13, 21, 11, 1, 7, 26, 15, 14, 3, 16, 10, 2, 25, 4, 30, 12, 27, 28, 8]"
r29_instanceRandomization,"[1, 9, 23, 10, 26, 6, 21, 3, 2, 13, 25, 18, 17, 5, 19, 11, 24, 30, 28, 14, 4, 20, 16, 27, 8, 29, 15, 7, 12, 22]"
r30_instanceRandomization,"[2, 12, 11, 3, 10, 18, 6, 15, 9, 7, 26, 1, 4, 25, 14, 16, 27, 28, 29, 30, 13, 21, 17, 23, 8, 24, 22, 5, 19, 20]"
r31_instanceRandomization,"[5, 28, 7, 13, 17, 20, 6, 18, 3, 23, 24, 16, 27, 19, 9, 29, 21, 15, 12, 11, 1, 8, 22, 14, 26, 4, 10, 2, 25, 30]"
r32_instanceRandomization,"[19, 9, 6, 5, 21, 11, 23, 10, 14, 13, 24, 25, 15, 17, 3, 8, 4, 27, 18, 26, 29, 22, 30, 12, 20, 7, 2, 16, 28, 1]"
r33_instanceRandomization,"[16, 13, 30, 18, 22, 14, 23, 15, 21, 27, 12, 10, 1, 28, 2, 29, 4, 6, 26, 7, 3, 9, 24, 8, 25, 17, 11, 5, 19, 20]"
r34_instanceRandomization,"[9, 1, 2, 30, 28, 8, 3, 29, 24, 12, 27, 25, 15, 10, 16, 23, 11, 6, 26, 17, 22, 20, 13, 5, 7, 18, 21, 4, 14, 19]"
r35_instanceRandomization,"[17, 24, 7, 6, 27, 14, 18, 28, 3, 16, 23, 8, 10, 15, 11, 21, 25, 20, 29, 12, 13, 4, 19, 22, 5, 2, 1, 26, 30, 9]"
r36_instanceRandomization,"[17, 30, 8, 2, 11, 16, 9, 10, 20, 3, 4, 27, 22, 5, 26, 25, 18, 29, 14, 1, 13, 24, 6, 23, 28, 12, 7, 15, 21, 19]"
r37_instanceRandomization,"[9, 5, 1, 21, 2, 4, 25, 13, 24, 22, 6, 26, 23, 27, 28, 15, 3, 10, 19, 29, 14, 12, 17, 8, 7, 16, 20, 30, 18, 11]"
r38_instanceRandomization,"[9, 7, 18, 14, 13, 23, 24, 4, 8, 27, 12, 6, 19, 10, 3, 2, 29, 15, 1, 20, 11, 16, 22, 26, 28, 21, 30, 5, 25, 17]"
r39_instanceRandomization,"[15, 30, 12, 1, 22, 20, 25, 2, 24, 6, 8, 9, 21, 5, 17, 19, 29, 28, 14, 10, 27, 13, 16, 3, 7, 4, 26, 11, 23, 18]"
r40_instanceRandomization,"[17, 11, 2, 22, 8, 23, 29, 6, 21, 30, 20, 4, 27, 18, 28, 3, 15, 26, 25, 14, 24, 9, 1, 10, 7, 19, 5, 13, 16, 12]"
r41_instanceRandomization,"[13, 15, 3, 16, 26, 27, 24, 17, 18, 1, 7, 23, 4, 6, 10, 19, 8, 30, 12, 9, 5, 20, 2, 14, 29, 21, 25, 11, 22, 28]"
r42_instanceRandomization,"[27, 8, 13, 19, 5, 4, 14, 1, 17, 24, 11, 30, 9, 29, 18, 10, 20, 25, 12, 26, 6, 22, 15, 3, 7, 28, 16, 21, 23, 2]"
r43_instanceRandomization,"[5, 13, 9, 4, 23, 6, 20, 30, 10, 15, 26, 18, 28, 14, 19, 24, 22, 29, 17, 3, 27, 16, 8, 1, 25, 12, 11, 2, 7, 21]"
r44_instanceRandomization,"[20, 28, 6, 19, 21, 11, 24, 25, 1, 16, 12, 3, 14, 15, 9, 17, 18, 30, 26, 29, 22, 7, 27, 13, 4, 10, 2, 8, 23, 5]"
r45_instanceRandomization,"[17, 29, 30, 15, 9, 13, 24, 6, 26, 3, 11, 22, 20, 19, 8, 1, 5, 27, 7, 10, 23, 18, 21, 28, 25, 4, 2, 12, 14, 16]"
r46_instanceRandomization,"[5, 8, 18, 27, 30, 17, 23, 29, 25, 26, 21, 14, 3, 13, 15, 6, 22, 20, 2, 10, 16, 9, 7, 24, 28, 1, 12, 4, 19, 11]"
r47_instanceRandomization,"[27, 3, 29, 28, 16, 30, 9, 23, 8, 26, 4, 24, 17, 11, 15, 25, 22, 5, 12, 19, 20, 1, 7, 13, 10, 14, 18, 2, 21, 6]"
r48_instanceRandomization,"[29, 11, 14, 21, 30, 12, 3, 4, 15, 25, 23, 10, 27, 28, 9, 24, 2, 6, 13, 18, 1, 26, 16, 19, 17, 20, 5, 7, 8, 22]"
r49_instanceRandomization,"[13, 27, 7, 19, 12, 11, 6, 17, 8, 10, 26, 16, 2, 3, 5, 1, 4, 20, 14, 29, 22, 18, 21, 25, 24, 30, 15, 9, 28, 23]"
r50_instanceRandomization,"[13, 24, 7, 14, 8, 18, 16, 9, 2, 12, 6, 11, 15, 10, 26, 22, 27, 29, 20, 23, 17, 1, 25, 3, 19, 28, 21, 5, 4, 30]"
r51_instanceRandomization,"[21, 24, 14, 17, 4, 9, 8, 19, 23, 28, 30, 3, 29, 1, 25, 7, 12, 16, 2, 15, 22, 18, 20, 26, 6, 11, 13, 5, 10, 27]"
r52_instanceRandomization,"[8, 10, 28, 1, 24, 25, 26, 22, 23, 30, 4, 17, 18, 11, 13, 16, 9, 14, 7, 12, 21, 20, 6, 27, 15, 2, 19, 5, 3, 29]"
r53_instanceRandomization,"[4, 24, 17, 12, 13, 14, 30, 8, 6, 25, 26, 19, 23, 9, 21, 2, 10, 22, 27, 28, 1, 5, 3, 20, 29, 7, 11, 16, 18, 15]"
r54_instanceRandomization,"[14, 17, 9, 6, 13, 18, 25, 3, 4, 2, 23, 28, 21, 30, 26, 15, 24, 5, 10, 1, 29, 7, 12, 16, 22, 19, 27, 20, 8, 11]"
r55_instanceRandomization,"[16, 30, 5, 25, 9, 23, 17, 8, 29, 24, 2, 6, 12, 10, 1, 7, 21, 13, 14, 19, 22, 4, 20, 27, 18, 15, 3, 11, 28, 26]"
r56_instanceRandomization,"[4, 2, 21, 7, 5, 20, 9, 15, 26, 27, 25, 12, 10, 14, 30, 11, 18, 23, 16, 22, 8, 6, 29, 17, 28, 1, 3, 19, 24, 13]"
r57_instanceRandomization,"[24, 26, 12, 20, 8, 30, 9, 1, 7, 29, 21, 23, 2, 11, 6, 3, 25, 5, 13, 19, 14, 28, 18, 16, 10, 15, 27, 4, 22, 17]"
r58_instanceRandomization,"[11, 20, 16, 17, 26, 10, 3, 23, 27, 4, 15, 28, 1, 2, 12, 14, 22, 6, 9, 13, 18, 25, 29, 5, 19, 24, 7, 8, 21, 30]"
r59_instanceRandomization,"[13, 6, 10, 11, 15, 14, 4, 24, 16, 1, 9, 19, 23, 2, 3, 22, 18, 17, 27, 26, 21, 30, 29, 28, 25, 20, 8, 5, 12, 7]"
r60_instanceRandomization,"[22, 4, 11, 2, 17, 27, 3, 24, 30, 8, 28, 13, 19, 12, 15, 7, 1, 23, 21, 29, 20, 18, 6, 5, 10, 26, 25, 9, 16, 14]"
r61_instanceRandomization,"[9, 12, 23, 15, 25, 21, 8, 19, 20, 18, 2, 27, 5, 28, 17, 30, 1, 14, 10, 22, 11, 13, 4, 16, 26, 6, 7, 3, 29, 24]"
r62_instanceRandomization,"[27, 15, 19, 12, 1, 6, 24, 7, 2, 16, 28, 30, 20, 11, 26, 21, 5, 4, 17, 10, 18, 3, 13, 14, 22, 29, 23, 25, 8, 9]"
r63_instanceRandomization,"[11, 4, 2, 6, 5, 26, 18, 3, 27, 8, 9, 28, 30, 23, 24, 19, 29, 7, 15, 1, 21, 20, 17, 13, 25, 12, 10, 22, 16, 14]"
r64_instanceRandomization,"[23, 1, 3, 8, 14, 10, 16, 9, 29, 5, 12, 19, 15, 4, 25, 26, 18, 30, 17, 2, 7, 11, 21, 6, 24, 22, 28, 20, 27, 13]"
r65_instanceRandomization,"[16, 20, 28, 10, 19, 8, 14, 30, 6, 5, 12, 15, 1, 23, 4, 25, 3, 27, 13, 17, 24, 18, 22, 9, 11, 29, 7, 21, 2, 26]"
r66_instanceRandomization,"[20, 29, 21, 5, 4, 1, 18, 14, 16, 10, 19, 25, 6, 17, 15, 8, 27, 24, 26, 7, 2, 23, 9, 12, 13, 28, 11, 22, 30, 3]"
r67_instanceRandomization,"[13, 25, 20, 28, 21, 19, 26, 29, 5, 27, 12, 18, 7, 16, 8, 17, 14, 24, 3, 1, 9, 23, 15, 2, 22, 4, 30, 6, 11, 10]"
r68_instanceRandomization,"[27, 17, 15, 28, 21, 12, 22, 23, 14, 30, 3, 25, 6, 2, 16, 24, 7, 5, 18, 11, 29, 26, 20, 1, 8, 10, 4, 9, 19, 13]"
r69_instanceRandomization,"[14, 11, 24, 2, 15, 28, 30, 25, 12, 17, 10, 23, 20, 29, 18, 19, 21, 22, 8, 13, 1, 5, 7, 16, 9, 26, 6, 4, 3, 27]"
r70_instanceRandomization,"[26, 12, 25, 5, 4, 8, 20, 11, 23, 29, 19, 2, 3, 28, 24, 7, 1, 15, 9, 22, 6, 13, 17, 14, 16, 21, 10, 30, 18, 27]"
r71_instanceRandomization,"[7, 27, 11, 24, 15, 1, 9, 19, 26, 29, 5, 23, 17, 22, 18, 14, 6, 25, 21, 12, 2, 8, 13, 3, 10, 30, 28, 4, 20, 16]"
r72_instanceRandomization,"[15, 25, 21, 12, 26, 8, 30, 20, 3, 1, 19, 7, 24, 5, 14, 17, 2, 13, 23, 29, 22, 18, 16, 28, 6, 4, 9, 11, 10, 27]"
r73_instanceRandomization,"[17, 7, 13, 3, 23, 12, 11, 4, 1, 25, 5, 26, 29, 19, 30, 18, 20, 21, 6, 15, 9, 14, 10, 2, 16, 28, 27, 24, 8, 22]"
r74_instanceRandomization,"[21, 29, 11, 26, 22, 23, 14, 4, 16, 27, 30, 8, 24, 12, 25, 1, 28, 3, 7, 18, 10, 5, 9, 13, 17, 15, 19, 2, 6, 20]"
r75_instanceRandomization,"[5, 26, 23, 30, 2, 4, 11, 29, 12, 17, 28, 18, 8, 16, 24, 14, 7, 22, 27, 20, 13, 19, 25, 1, 3, 6, 10, 21, 9, 15]"
r76_instanceRandomization,"[3, 16, 12, 7, 21, 25, 22, 20, 9, 4, 15, 28, 19, 27, 23, 14, 17, 5, 8, 13, 29, 30, 10, 1, 11, 18, 26, 6, 2, 24]"
r77_instanceRandomization,"[21, 30, 12, 23, 26, 28, 5, 11, 29, 2, 18, 13, 17, 14, 6, 22, 15, 3, 19, 20, 7, 4, 16, 8, 1, 25, 9, 27, 10, 24]"
r78_instanceRandomization,"[26, 17, 21, 15, 13, 24, 30, 5, 2, 22, 25, 27, 12, 6, 28, 20, 1, 10, 18, 9, 14, 4, 7, 16, 29, 8, 11, 23, 19, 3]"
r79_instanceRandomization,"[14, 6, 17, 30, 4, 12, 5, 8, 20, 1, 22, 2, 15, 11, 19, 13, 18, 23, 29, 24, 3, 28, 10, 7, 27, 26, 25, 21, 16, 9]"
r80_instanceRandomization,"[7, 4, 27, 8, 18, 16, 2, 20, 6, 25, 3, 19, 24, 11, 14, 26, 28, 10, 13, 5, 29, 23, 30, 1, 9, 22, 21, 12, 15, 17]"
r81_instanceRandomization,"[14, 25, 1, 26, 22, 7, 21, 18, 5, 16, 13, 4, 29, 19, 17, 8, 27, 9, 3, 30, 10, 20, 11, 24, 12, 15, 6, 2, 23, 28]"
r82_instanceRandomization,"[14, 23, 22, 4, 29, 28, 8, 30, 7, 25, 9, 16, 11, 24, 5, 10, 20, 21, 12, 26, 2, 6, 27, 15, 19, 18, 3, 1, 13, 17]"
r83_instanceRandomization,"[3, 8, 28, 27, 24, 9, 21, 23, 15, 19, 11, 17, 18, 29, 12, 7, 30, 1, 16, 2, 25, 14, 26, 20, 5, 22, 4, 6, 13, 10]"
r84_instanceRandomization,"[13, 1, 24, 5, 19, 4, 14, 6, 26, 20, 12, 21, 11, 9, 3, 28, 29, 25, 23, 8, 17, 18, 10, 15, 27, 30, 16, 22, 2, 7]"
r85_instanceRandomization,"[6, 11, 9, 20, 23, 3, 19, 16, 14, 4, 28, 22, 12, 7, 18, 25, 27, 21, 1, 10, 2, 24, 29, 8, 5, 30, 13, 15, 17, 26]"
r86_instanceRandomization,"[2, 6, 8, 21, 1, 18, 28, 17, 26, 15, 24, 22, 14, 4, 19, 27, 29, 20, 10, 23, 5, 7, 12, 11, 13, 9, 16, 30, 25, 3]"
