i16__expAccuracy,0.805592047
i16__instanceType,8
i16__problemID,sim_instances_gen_8__id9278
i16__profitAtOptimum,303
i16__solutionItems,"[1,1,0,1,1,0,1,0]"
i16__values,"[46,90,1,84,14,94,69,31]"
i16__weights,"[44,2,28,73,12,85,17,83]"
i17__capacity,131
i17__capacityAtOptimum,122
i17__expAccuracy,0.812641876
i17__instanceType,8
i17__problemID,sim_instances_gen_8__id3198
i17__profitAtOptimum,274
i17__solutionItems,"[1,0,0,0,1,1,1,1]"
i17__values,"[4,9,20,29,80,63,95,32]"
i17__weights,"[5,35,95,40,46,23,46,2]"
i18__capacity,190
i18__capacityAtOptimum,188
i18__expAccuracy,0.804905018
i18__instanceType,8
i18__problemID,sim_instances_gen_8__id6455
i18__profitAtOptimum,362
i18__solutionItems,"[0,0,0,1,1,0,1,1]"
i18__values,"[9,57,18,99,78,24,98,87]"
i18__weights,"[92,43,58,30,86,94,68,4]"
i19__capacity,166
i19__capacityAtOptimum,160
i19__expAccuracy,0.818937516
i19__instanceType,8
i19__problemID,sim_instances_gen_8__id66
i19__profitAtOptimum,270
i19__solutionItems,"[0,1,1,1,0,0,1,1]"
i19__values,"[1,38,16,40,50,59,92,84]"
i19__weights,"[68,26,29,47,95,91,48,10]"
i20__capacity,245
i20__capacityAtOptimum,229
i20__expAccuracy,0.812737966
i20__instanceType,8
i20__problemID,sim_instances_gen_8__id1904
i20__profitAtOptimum,262
i20__solutionItems,"[1,1,1,1,0,1,0,1]"
i20__values,"[46,2,31,90,12,43,34,50]"
i20__weights,"[9,41,12,55,89,47,91,65]"
i21__capacity,120
i21__capacityAtOptimum,106
i21__expAccuracy,0.816865741
i21__instanceType,8
i21__problemID,sim_instances_gen_8__id4564
i21__profitAtOptimum,377
i21__solutionItems,"[1,1,0,1,1,1,0,1]"
i21__values,"[88,32,47,79,44,84,44,50]"
i21__weights,"[8,7,48,12,9,8,87,62]"
i22__capacity,134
i22__capacityAtOptimum,130
i22__expAccuracy,0.808702991
i22__instanceType,8
i22__problemID,sim_instances_gen_8__id7151
i22__profitAtOptimum,303
i22__solutionItems,"[0,1,0,1,1,1,0,1]"
i22__values,"[47,88,55,96,61,49,5,9]"
i22__weights,"[55,21,38,35,47,16,46,11]"
i23__capacity,239
i23__capacityAtOptimum,223
i23__expAccuracy,0.841966805
i23__instanceType,8
i23__problemID,sim_instances_gen_8__id8440
i23__profitAtOptimum,247
i23__solutionItems,"[1,0,1,1,1,0,1,0]"
i23__values,"[27,26,30,90,42,16,58,7]"
i23__weights,"[70,75,35,14,57,91,47,89]"
i24__capacity,161
i24__capacityAtOptimum,157
i24__expAccuracy,0.818372512
i24__instanceType,8
i24__problemID,sim_instances_gen_8__id908
i24__profitAtOptimum,400
i24__solutionItems,"[1,1,1,1,1,1,0,1]"
i24__values,"[80,75,20,34,98,48,9,45]"
i24__weights,"[10,7,60,21,15,11,90,33]"
i25__capacity,154
i25__capacityAtOptimum,114
i25__expAccuracy,0.802079317
i25__instanceType,8
i25__problemID,sim_instances_gen_8__id1788
i25__profitAtOptimum,223
i25__solutionItems,"[0,1,1,1,0,1,0,1]"
i25__values,"[36,38,71,54,46,13,3,47]"
i25__weights,"[77,13,84,11,55,3,63,3]"
i26__capacity,198
i26__capacityAtOptimum,187
i26__expAccuracy,0.8042764
i26__instanceType,8
i26__problemID,sim_instances_gen_8__id5903
i26__profitAtOptimum,342
i26__solutionItems,"[1,1,0,1,0,1,0,1]"
i26__values,"[49,68,45,88,18,81,97,56]"
i26__weights,"[51,54,91,51,82,5,81,26]"
r1_instanceRandomization,"[6, 26, 11, 21, 4, 16, 9, 10, 23, 1, 14, 2, 18, 12, 20, 5, 19, 8, 25, 22, 13, 15, 7, 24, 3, 17]"
r2_instanceRandomization,"[6, 7, 25, 21, 26, 22, 8, 16, 11, 13, 9, 10, 19, 5, 23, 24, 2, 3, 15, 12, 17, 18, 1, 14, 4, 20]"
r3_instanceRandomization,"[15, 5, 19, 6, 10, 26, 4, 9, 17, 12, 13, 14, 7, 22, 2, 11, 8, 21, 23, 24, 16, 18, 25, 1, 20, 3]"
r4_instanceRandomization,"[24, 5, 19, 17, 22, 1, 9, 18, 6, 8, 3, 4, 16, 15, 25, 10, 11, 23, 21, 14, 20, 7, 26, 12, 13, 2]"
r5_instanceRandomization,"[21, 20, 17, 16, 26, 6, 15, 10, 23, 14, 24, 8, 25, 22, 1, 5, 13, 11, 19, 12, 4, 18, 3, 2, 7, 9]"
r6_instanceRandomization,"[17, 5, 14, 11, 6, 9, 12, 26, 16, 24, 4, 15, 10, 23, 7, 19, 2, 25, 1, 22, 21, 3, 8, 20, 18, 13]"
r7_instanceRandomization,"[24, 8, 26, 6, 22, 11, 25, 15, 4, 18, 10, 1, 23, 14, 13, 12, 17, 20, 21, 3, 16, 9, 2, 5, 19, 7]"
r8_instanceRandomization,"[12, 16, 8, 21, 26, 24, 18, 5, 20, 22, 3, 1, 10, 17, 13, 7, 15, 6, 23, 4, 9, 14, 25, 19, 2, 11]"
r9_instanceRandomization,"[14, 18, 2, 3, 6, 21, 11, 7, 24, 8, 12, 15, 25, 23, 26, 17, 20, 22, 5, 16, 1, 9, 19, 10, 13, 4]"
r10_instanceRandomization,"[12, 6, 8, 21, 26, 3, 9, 4, 17, 5, 20, 25, 24, 11, 16, 19, 2, 23, 22, 1, 15, 13, 14, 10, 7, 18]"
r11_instanceRandomization,"[22, 16, 20, 5, 24, 4, 13, 23, 15, 6, 26, 9, 10, 3, 2, 18, 17, 25, 19, 14, 11, 12, 7, 1, 8, 21]"
r12_instanceRandomization,"[21, 14, 1, 22, 11, 3, 18, 8, 7, 15, 17, 19, 12, 6, 10, 23, 16, 20, 13, 24, 25, 4, 26, 2, 5, 9]"
r13_instanceRandomization,"[17, 5, 10, 1, 20, 22, 2, 21, 3, 13, 4, 15, 12, 19, 18, 6, 9, 25, 14, 24, 8, 11, 7, 23, 26, 16]"
r14_instanceRandomization,"[17, 15, 25, 6, 7, 21, 3, 14, 4, 9, 8, 20, 24, 26, 12, 11, 5, 16, 23, 19, 22, 2, 18, 1, 13, 10]"
r15_instanceRandomization,"[8, 4, 19, 15, 17, 3, 22, 20, 14, 24, 11, 26, 25, 23, 16, 5, 9, 12, 7, 18, 10, 1, 6, 21, 2, 13]"
r16_instanceRandomization,"[8, 5, 15, 11, 23, 3, 14, 13, 9, 18, 21, 10, 16, 7, 1, 26, 12, 2, 17, 24, 22, 20, 19, 25, 6, 4]"
r17_instanceRandomization,"[3, 9, 24, 20, 1, 5, 7, 26, 10, 23, 18, 8, 11, 25, 14, 21, 17, 22, 13, 12, 15, 4, 2, 16, 6, 19]"
r18_instanceRandomization,"[9, 13, 14, 7, 25, 15, 10, 2, 1, 12, 11, 4, 8, 26, 5, 3, 24, 22, 17, 23, 18, 21, 20, 16, 6, 19]"
r19_instanceRandomization,"[21, 14, 10, 26, 24, 5, 11, 13, 19, 22, 4, 17, 7, 20, 1, 2, 18, 8, 23, 12, 16, 25, 6, 3, 9, 15]"
r20_instanceRandomization,"[17, 7, 12, 2, 6, 22, 26, 24, 10, 20, 3, 1, 25, 21, 9, 23, 8, 5, 18, 19, 16, 11, 4, 13, 15, 14]"
r21_instanceRandomization,"[4, 21, 26, 19, 13, 25, 2, 18, 22, 15, 20, 6, 10, 24, 5, 12, 11, 9, 7, 23, 14, 1, 16, 8, 3, 17]"
r22_instanceRandomization,"[23, 22, 14, 18, 12, 25, 4, 7, 8, 17, 10, 20, 6, 11, 21, 13, 1, 9, 26, 19, 3, 2, 24, 16, 15, 5]"
r23_instanceRandomization,"[11, 17, 24, 22, 3, 21, 5, 26, 14, 6, 23, 19, 20, 10, 8, 2, 9, 25, 7, 18, 15, 16, 1, 4, 13, 12]"
r24_instanceRandomization,"[23, 11, 3, 8, 25, 15, 2, 1, 17, 6, 20, 18, 12, 10, 24, 22, 4, 21, 13, 14, 9, 26, 19, 5, 16, 7]"
r25_instanceRandomization,"[25, 17, 11, 6, 22, 4, 21, 12, 19, 23, 20, 7, 24, 10, 16, 14, 26, 2, 3, 8, 15, 5, 18, 1, 9, 13]"
r26_instanceRandomization,"[19, 7, 9, 25, 10, 26, 4, 8, 23, 16, 5, 20, 18, 6, 17, 15, 24, 22, 14, 13, 3, 11, 12, 1, 21, 2]"
r27_instanceRandomization,"[25, 1, 20, 18, 13, 12, 22, 21, 16, 19, 9, 6, 7, 15, 11, 17, 14, 8, 24, 2, 23, 4, 10, 26, 5, 3]"
r28_instanceRandomization,"[1, 13, 26, 7, 24, 3, 11, 22, 18, 20, 15, 19, 9, 8, 4, 12, 17, 6, 10, 21, 25, 16, 2, 23, 14, 5]"
r29_instanceRandomization,"[14, 20, 13, 22, 9, 21, 11, 7, 26, 1, 3, 5, 2, 23, 18, 4, 8, 15, 12, 10, 17, 19, 16, 24, 6, 25]"
r30_instanceRandomization,"[1, 9, 20, 23, 6, 13, 21, 5, 16, 4, 24, 3, 11, 17, 22, 7, 12, 10, 26, 14, 8, 19, 25, 18, 2, 15]"
r31_instanceRandomization,"[16, 24, 20, 7, 4, 2, 21, 1, 15, 25, 14, 3, 5, 11, 22, 19, 8, 18, 6, 10, 26, 9, 12, 23, 13, 17]"
r32_instanceRandomization,"[14, 4, 1, 8, 15, 23, 26, 7, 3, 9, 16, 19, 2, 18, 25, 17, 24, 10, 22, 5, 13, 20, 12, 11, 6, 21]"
r33_instanceRandomization,"[12, 25, 13, 21, 22, 20, 5, 3, 26, 1, 6, 14, 18, 7, 11, 23, 10, 4, 16, 24, 17, 2, 19, 15, 9, 8]"
r34_instanceRandomization,"[15, 18, 4, 6, 11, 17, 26, 14, 1, 10, 2, 8, 5, 25, 22, 9, 7, 21, 20, 3, 12, 23, 24, 16, 13, 19]"
r35_instanceRandomization,"[23, 16, 4, 20, 24, 22, 11, 14, 10, 19, 5, 6, 3, 21, 8, 9, 15, 26, 18, 25, 1, 12, 17, 13, 2, 7]"
r36_instanceRandomization,"[4, 16, 19, 9, 7, 22, 11, 12, 20, 5, 10, 14, 17, 8, 1, 25, 6, 2, 3, 26, 23, 18, 24, 15, 13, 21]"
r37_instanceRandomization,"[11, 23, 9, 1, 26, 4, 12, 24, 10, 3, 22, 17, 7, 15, 20, 13, 18, 21, 6, 19, 8, 5, 16, 2, 14, 25]"
r38_instanceRandomization,"[5, 1, 20, 4, 14, 24, 7, 18, 21, 6, 12, 25, 10, 11, 2, 13, 9, 8, 23, 15, 3, 22, 17, 19, 26, 16]"
r39_instanceRandomization,"[10, 24, 23, 2, 21, 8, 4, 7, 22, 18, 20, 13, 3, 17, 11, 19, 9, 14, 25, 15, 12, 5, 26, 1, 16, 6]"
r40_instanceRandomization,"[12, 16, 8, 20, 6, 10, 5, 2, 22, 25, 23, 7, 21, 19, 17, 11, 14, 24, 15, 18, 1, 3, 9, 4, 13, 26]"
r41_instanceRandomization,"[21, 9, 15, 4, 17, 26, 19, 22, 16, 11, 24, 18, 13, 1, 2, 5, 6, 3, 7, 10, 20, 8, 14, 12, 23, 25]"
r42_instanceRandomization,"[1, 2, 7, 9, 17, 3, 12, 8, 4, 26, 14, 13, 15, 22, 23, 10, 19, 25, 5, 20, 11, 18, 16, 6, 24, 21]"
r43_instanceRandomization,"[24, 13, 12, 2, 3, 11, 20, 9, 23, 1, 6, 17, 10, 5, 18, 19, 25, 26, 16, 15, 21, 4, 7, 14, 22, 8]"
r44_instanceRandomization,"[17, 2, 25, 12, 21, 19, 13, 18, 9, 20, 7, 11, 26, 23, 24, 14, 22, 6, 4, 15, 3, 5, 1, 16, 10, 8]"
r45_instanceRandomization,"[14, 22, 9, 1, 15, 6, 5, 3, 24, 18, 11, 12, 16, 7, 21, 19, 8, 2, 20, 4, 23, 26, 13, 25, 10, 17]"
r46_instanceRandomization,"[16, 11, 7, 24, 6, 1, 19, 8, 22, 20, 10, 12, 17, 3, 4, 18, 2, 23, 5, 15, 13, 14, 25, 21, 26, 9]"
r47_instanceRandomization,"[15, 17, 3, 7, 18, 9, 6, 20, 22, 12, 13, 19, 24, 2, 5, 4, 25, 23, 10, 26, 21, 8, 14, 11, 1, 16]"
r48_instanceRandomization,"[6, 10, 14, 12, 2, 24, 21, 11, 8, 7, 16, 1, 23, 9, 18, 5, 20, 22, 19, 25, 4, 13, 26, 15, 17, 3]"
r49_instanceRandomization,"[12, 24, 19, 14, 20, 2, 6, 13, 8, 26, 11, 17, 5, 7, 1, 3, 9, 15, 25, 22, 18, 23, 21, 16, 10, 4]"
r50_instanceRandomization,"[12, 3, 24, 23, 22, 16, 8, 25, 19, 14, 7, 4, 6, 11, 15, 10, 18, 9, 5, 26, 21, 17, 20, 1, 2, 13]"
r51_instanceRandomization,"[23, 10, 8, 17, 5, 2, 13, 4, 22, 14, 24, 25, 16, 3, 7, 6, 21, 19, 18, 11, 15, 1, 20, 12, 9, 26]"
r52_instanceRandomization,"[3, 4, 19, 2, 8, 10, 24, 16, 11, 21, 5, 14, 20, 1, 25, 12, 23, 22, 18, 15, 7, 26, 13, 6, 9, 17]"
r53_instanceRandomization,"[13, 16, 4, 2, 12, 22, 10, 6, 11, 24, 20, 9, 17, 8, 7, 3, 23, 1, 19, 15, 18, 21, 14, 25, 26, 5]"
r54_instanceRandomization,"[22, 9, 6, 3, 13, 7, 21, 20, 10, 19, 1, 2, 15, 11, 17, 24, 23, 18, 14, 26, 16, 5, 4, 25, 12, 8]"
r55_instanceRandomization,"[1, 11, 15, 17, 9, 12, 5, 22, 7, 16, 2, 21, 4, 19, 13, 20, 8, 23, 26, 14, 6, 10, 3, 25, 24, 18]"
r56_instanceRandomization,"[13, 23, 17, 26, 19, 14, 1, 4, 6, 16, 11, 12, 22, 8, 5, 2, 21, 25, 20, 9, 18, 3, 7, 10, 24, 15]"
r57_instanceRandomization,"[26, 25, 7, 13, 12, 10, 8, 11, 1, 9, 14, 5, 23, 21, 17, 15, 2, 22, 19, 4, 18, 3, 20, 6, 24, 16]"
r58_instanceRandomization,"[17, 4, 20, 2, 15, 5, 3, 12, 9, 16, 10, 13, 21, 6, 19, 8, 26, 18, 23, 24, 22, 11, 1, 14, 25, 7]"
r59_instanceRandomization,"[5, 7, 9, 14, 15, 24, 2, 12, 13, 20, 19, 25, 3, 8, 10, 1, 4, 23, 17, 11, 21, 18, 16, 22, 26, 6]"
r60_instanceRandomization,"[9, 4, 11, 26, 21, 20, 12, 14, 17, 25, 24, 19, 2, 22, 8, 5, 7, 23, 6, 1, 15, 10, 16, 13, 18, 3]"
r61_instanceRandomization,"[19, 17, 25, 20, 11, 26, 5, 2, 6, 12, 21, 13, 23, 4, 7, 22, 14, 9, 10, 1, 3, 24, 15, 8, 16, 18]"
r62_instanceRandomization,"[24, 5, 21, 15, 7, 25, 23, 18, 12, 2, 22, 3, 10, 9, 20, 16, 11, 4, 26, 6, 8, 19, 1, 13, 17, 14]"
r63_instanceRandomization,"[23, 26, 13, 1, 14, 2, 3, 21, 17, 10, 6, 8, 7, 12, 11, 15, 22, 16, 4, 19, 18, 24, 5, 20, 9, 25]"
r64_instanceRandomization,"[16, 14, 5, 12, 1, 22, 23, 25, 10, 26, 24, 9, 17, 11, 19, 8, 4, 6, 13, 7, 3, 2, 15, 21, 18, 20]"
r65_instanceRandomization,"[16, 24, 17, 22, 2, 14, 9, 7, 4, 20, 18, 21, 3, 1, 8, 6, 12, 25, 13, 11, 26, 19, 10, 5, 23, 15]"
r66_instanceRandomization,"[3, 11, 15, 10, 23, 14, 21, 19, 5, 2, 18, 24, 26, 8, 17, 12, 13, 9, 16, 20, 22, 4, 25, 7, 6, 1]"
r67_instanceRandomization,"[18, 11, 4, 10, 5, 24, 2, 12, 21, 20, 15, 8, 16, 17, 13, 22, 14, 26, 9, 6, 3, 19, 23, 25, 1, 7]"
r68_instanceRandomization,"[3, 11, 19, 9, 18, 4, 24, 12, 13, 8, 25, 14, 2, 23, 21, 5, 22, 15, 1, 7, 16, 17, 10, 6, 26, 20]"
r69_instanceRandomization,"[22, 4, 23, 2, 18, 24, 9, 5, 11, 16, 25, 13, 15, 14, 20, 19, 12, 17, 26, 21, 3, 7, 6, 8, 1, 10]"
r70_instanceRandomization,"[21, 15, 3, 4, 25, 10, 5, 16, 23, 7, 11, 6, 17, 18, 1, 24, 20, 22, 2, 13, 26, 8, 14, 12, 19, 9]"
r71_instanceRandomization,"[1, 10, 23, 6, 12, 25, 8, 26, 13, 7, 21, 24, 14, 4, 22, 16, 9, 11, 3, 17, 19, 20, 2, 18, 5, 15]"
r72_instanceRandomization,"[5, 15, 4, 1, 2, 17, 14, 18, 21, 7, 25, 23, 20, 11, 26, 3, 24, 6, 10, 19, 13, 8, 16, 9, 12, 22]"
r73_instanceRandomization,"[9, 10, 8, 11, 13, 12, 24, 23, 20, 26, 17, 7, 22, 4, 18, 3, 21, 2, 19, 5, 16, 6, 14, 25, 1, 15]"
r74_instanceRandomization,"[15, 18, 24, 4, 25, 16, 21, 6, 20, 14, 1, 3, 7, 13, 23, 2, 22, 10, 11, 12, 19, 8, 17, 26, 9, 5]"
r75_instanceRandomization,"[2, 25, 12, 21, 18, 22, 4, 16, 11, 23, 5, 19, 15, 10, 14, 24, 9, 3, 13, 8, 17, 6, 7, 20, 1, 26]"
r76_instanceRandomization,"[13, 24, 25, 12, 15, 3, 18, 17, 14, 22, 16, 7, 10, 1, 5, 26, 23, 20, 21, 4, 19, 11, 9, 8, 6, 2]"
r77_instanceRandomization,"[14, 1, 25, 21, 10, 23, 7, 22, 4, 13, 6, 8, 18, 19, 2, 9, 16, 17, 24, 5, 26, 3, 15, 20, 11, 12]"
r78_instanceRandomization,"[9, 17, 23, 7, 6, 26, 20, 13, 8, 25, 3, 24, 18, 4, 16, 11, 12, 2, 19, 1, 22, 15, 14, 5, 10, 21]"
r79_instanceRandomization,"[17, 8, 18, 14, 15, 26, 6, 3, 19, 5, 4, 1, 12, 11, 13, 24, 9, 23, 16, 22, 25, 21, 10, 20, 2, 7]"
r80_instanceRandomization,"[4, 15, 9, 18, 8, 10, 6, 11, 1, 19, 16, 13, 7, 3, 20, 22, 12, 17, 25, 14, 2, 23, 24, 5, 21, 26]"
r81_instanceRandomization,"[19, 25, 8, 5, 15, 20, 10, 24, 17, 6, 13, 12, 22, 18, 1, 21, 7, 16, 9, 26, 14, 11, 4, 23, 3, 2]"
r82_instanceRandomization,"[18, 13, 4, 14, 11, 3, 23, 12, 5, 22, 26, 1, 10, 25, 21, 7, 24, 9, 19, 16, 17, 15, 20, 6, 8, 2]"
r83_instanceRandomization,"[5, 4, 19, 8, 7, 23, 22, 2, 21, 14, 3, 24, 17, 26, 9, 16, 1, 18, 20, 15, 11, 6, 25, 10, 12, 13]"
r84_instanceRandomization,"[4, 21, 9, 3, 2, 25, 18, 1, 6, 7, 23, 17, 14, 15, 8, 22, 16, 26, 19, 24, 10, 5, 12, 13, 20, 11]"
r85_instanceRandomization,"[21, 13, 20, 4, 8, 5, 7, 26, 11, 25, 1, 2, 9, 23, 12, 24, 18, 3, 14, 17, 19, 15, 22, 16, 10, 6]"
r86_instanceRandomization,"[5, 3, 25, 17, 22, 23, 6, 9, 19, 8, 7, 11, 2, 24, 10, 20, 4, 16, 12, 1, 18, 13, 21, 14, 26, 15]"
r87_instanceRandomization,"[5, 10, 25, 13, 23, 14, 15, 16, 2, 17, 4, 18, 8, 22, 20, 6, 12, 3, 11, 21, 1, 26, 9, 24, 19, 7]"
r88_instanceRandomization,"[23, 24, 19, 16, 7, 11, 12, 14, 22, 13, 21, 1, 10, 9, 25, 3, 8, 2, 15, 6, 20, 26, 4, 17, 5, 18]"
r89_instanceRandomization,"[21, 18, 4, 25, 20, 15, 5, 6, 26, 3, 13, 11, 8, 22, 24, 16, 12, 14, 19, 7, 10, 1, 2, 9, 23, 17]"
r90_instanceRandomization,"[4, 15, 17, 19, 9, 24, 2, 10, 12, 18, 3, 26, 13, 11, 20, 25, 5, 8, 14, 6, 21, 1, 23, 22, 16, 7]"
r91_instanceRandomization,"[19, 25, 5, 22, 4, 15, 9, 21, 11, 2, 10, 3, 8, 26, 18, 1, 12, 23, 13, 6, 17, 14, 16, 7, 20, 24]"
r92_instanceRandomization,"[20, 13, 7, 24, 26, 10, 6, 16, 3, 23, 19, 1, 9, 4, 5, 8, 2, 14, 15, 25, 11, 18, 22, 12, 17, 21]"
r93_instanceRandomization,"[5, 15, 24, 1, 20, 17, 14, 8, 19, 13, 26, 9, 18, 22, 16, 25, 6, 7, 23, 4, 3, 11, 2, 12, 10, 21]"
r94_instanceRandomization,"[17, 12, 19, 16, 5, 11, 13, 23, 8, 20, 26, 2, 25, 6, 15, 14, 4, 9, 21, 10, 7, 24, 3, 1, 22, 18]"
r95_instanceRandomization,"[21, 3, 16, 23, 26, 18, 13, 4, 15, 14, 11, 20, 1, 10, 5, 7, 9, 24, 25, 6, 22, 12, 19, 8, 17, 2]"
r96_instanceRandomization,"[15, 16, 10, 23, 9, 18, 14, 12, 11, 2, 17, 1, 4, 21, 13, 6, 25, 5, 3, 7, 22, 26, 20, 24, 19, 8]"
r97_instanceRandomization,"[3, 20, 19, 25, 1, 15, 10, 11, 18, 5, 12, 2, 4, 6, 16, 23, 7, 14, 17, 9, 24, 22, 8, 21, 26, 13]"
r98_instanceRandomization,"[18, 2, 26, 5, 7, 4, 17, 6, 22, 1, 12, 19, 20, 15, 25, 11, 16, 9, 14, 8, 3, 13, 24, 21, 10, 23]"
r99_instanceRandomization,"[13, 2, 22, 1, 21, 7, 5, 18, 8, 20, 6, 26, 4, 16, 15, 3, 23, 12, 9, 25, 24, 17, 10, 19, 14, 11]"
r100_instanceRandomization,"[2, 13, 9, 3, 10, 22, 11, 15, 20, 26, 8, 12, 23, 17, 16, 6, 1, 21, 4, 5, 19, 25, 24, 14, 7, 18]"
r101_instanceRandomization,"[21, 12, 10, 15, 23, 19, 18, 26, 2, 25, 24, 6, 14, 1, 7, 13, 3, 9, 16, 22, 17, 5, 4, 8, 20, 11]"
r102_instanceRandomization,"[4, 3, 22, 19, 8, 15, 16, 21, 9, 10, 14, 23, 11, 12, 5, 17, 6, 18, 25, 20, 2, 1, 26, 24, 13, 7]"
r103_instanceRandomization,"[24, 16, 5, 13, 19, 3, 6, 9, 18, 7, 22, 14, 8, 25, 4, 11, 1, 10, 23, 21, 12, 2, 17, 20, 15, 26]"
r104_instanceRandomization,"[8, 9, 13, 17, 3, 22, 24, 16, 14, 11, 2, 21, 20, 1, 10, 7, 5, 6, 19, 18, 26, 15, 23, 25, 4, 12]"
